ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
60510,0.0386,0.0669,1.0355,0.00,0.35,-0.63,28.42,26.8125,0,0,0,3.24,79.44
60519,0.0410,0.0664,1.0375,-0.14,0.21,-0.63,28.42,26.8125,0,0,0,3.24,80.00
60529,0.0386,0.0717,1.0341,0.07,0.28,-0.77,28.36,26.8125,0,0,0,3.24,79.44
60538,0.0425,0.0678,1.0311,0.00,0.28,-0.77,28.36,26.8125,0,0,0,3.24,80.00
60548,0.0459,0.0688,1.0326,-0.07,0.35,-0.70,28.41,26.8125,0,0,0,3.24,79.44
60558,0.0454,0.0688,1.0346,-0.14,0.28,-0.70,28.41,26.8125,0,0,0,3.24,80.00
60567,0.0439,0.0654,1.0341,-0.21,0.42,-0.70,28.39,26.8125,0,0,0,3.24,80.00
60577,0.0429,0.0654,1.0346,-0.14,0.42,-0.70,28.39,26.8125,0,0,0,3.24,80.00
60586,0.0454,0.0678,1.0370,0.00,0.28,-0.70,28.40,26.8125,0,0,0,3.24,79.44
60596,0.0439,0.0693,1.0341,0.00,0.28,-0.70,28.40,26.8125,0,0,0,3.24,79.44
60606,0.0468,0.0683,1.0336,-0.07,0.28,-0.70,28.38,26.8125,0,0,0,3.24,79.44
60615,0.0454,0.0659,1.0326,-0.07,0.28,-0.70,28.38,26.8125,0,0,0,3.24,80.00
60625,0.0429,0.0654,1.0307,-0.21,0.35,-0.70,28.41,26.8125,0,0,0,3.24,79.44
60634,0.0395,0.0649,1.0350,-0.14,0.35,-0.70,28.41,26.8125,0,0,0,3.24,80.00
60644,0.0420,0.0639,1.0360,-0.14,0.28,-0.70,28.38,26.8125,0,0,0,3.24,80.00
60654,0.0386,0.0664,1.0326,0.07,0.21,-0.77,28.38,26.8125,0,0,0,3.24,80.00
60663,0.0405,0.0669,1.0336,0.07,0.28,-0.77,28.43,26.8125,0,0,0,3.24,80.56
